product_id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
671808,234,http://www.telepanya.com/asp/product/79862/HP-Deskjet-2645-D4H22C-Cok-Fonksiyonlu-Yazici,HP Deskjet 2645 D4H22C Çok Fonksiyonlu Yazıcı,40,İnkjet Çok Fonk. > HP
672952,29,http://www.ereyon.com.tr/urun/roadstar-rdh414-10cm-4-yollu-hoparlor-bas-mid-2tiz-120-w.aspx,"Roadstar RDH414 10CM 4 YOLLU HOPARLÖR (BAS-MID-2TIZ), 120 W",279,Oto Aksesuar > Ses & Görüntü Sistemleri > Hoparlörler
675557,19,http://www.ucuzlukcu.com/urunler/pc-harry-potter-and-the-deathly-hallows-part-2-pkcml/,PC HARRY POTTER AND THE DEATHLY HALLOWS PART 2,109,Bilgisayar > Yazılım Ürünleri > Oyunlar > Bilgisayar Oyunları
675627,36,http://www.telepanya.com/asp/product/28923/S-link-SLX-179-15-metre-Altin-Uclu-VGA-Data-Kablosu,S-link SLX-179 15 metre Altın Uçlu VGA Data Kablosu,102,Bilgisayarlar > Çevre Birimleri > Kablolar > Prj. & VGA Kablosu > S-LINK
675771,19,http://www.ucuzlukcu.com/urunler/pc-far-cry-3-bnaor/,PC FAR CRY 3,56,Bilgisayar > Yazılım Ürünleri > Oyunlar > Bilgisayar Oyunları
677058,46,http://www.teknolojiankara.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
677207,249,http://www.telepanya.com/asp/product/89328/Philips-203V5LSB26-19-5-LED-Monitor,"Philips 203V5LSB26 19.5"" LED Monitör",31,Bilgisayarlar > Monitörler > LED Monitörler > PHILIPS
677211,212,http://www.telepanya.com/asp/product/73658/Philips-193V5LSB2-62-LED-Monitor,Philips 193V5LSB2/62 LED Monitör,156,Bilgisayarlar > Monitörler > LED Monitörler > PHILIPS
677871,29,http://www.hizlial.com/roadstar-rdh414-10cm-4-yollu-oto-hoparlor-/10326317,Roadstar RDH414 10cm 4 Yollu Oto Hoparlör,279,Oto Aks & Navigasyon > Oto Ses ve Görüntü Sistemleri > Hoparlörler
677877,44,http://www.hizlial.com/roadstar-rdh654-17cm-4-yollu-oto-hoparlor-/10326319,Roadstar RDH654 17cm 4 Yollu Oto Hoparlör,226,Oto Aks & Navigasyon > Oto Ses ve Görüntü Sistemleri > Hoparlörler
681430,318,http://www.telepanya.com/asp/product/85246/ASUS-ME176CX-1A008A-1-33GHz-QC-8GB-7-1280x800-WXGA-AND-4-4-WIFI-BT4-0-BLACK,"ASUS ME176CX-1A008A 1.33GHz QC 8GB 7""(1280x800) WXGA AND 4.4 WIFI BT4.0 BLACK",186,Bilgisayarlar
683562,29,http://www.extraucuzluk.com/urun/frisby-fhc-2530s-25-sata-usb-30-95mm-hd_133957.aspx?CatId=157,FRISBY FHC-2530S 2.5 SATA USB 3.0 9.5MM HD,130,Bilgisayar > Bilgisayar Bileşenleri > Hardiskler > Aksesuar
686688,115,http://www.teknolojiankara.com/Products-URUN2081703-pioneer-ts-g132ci-oto-hoparl214r220.html,PIONEER TS-G132Ci OTO HOPARLÖRÜ,83,Oto Ses Görüntü > Oto Hoparlörü > PIONEER
687119,23,http://www.deposhop.com/urun/snopy-sn-50-kirmizi/siyah-mikrofonlu-kulaklik,Snopy SN-50 Kırmızı/siyah Mikrofonlu Kulaklık,121,Çevre Birimleri > Mikrofon ve Kulaklıklar
687252,80,http://www.deposhop.com/urun/creative-a120-21-speaker-siyah-9w,Creative A120 2+1 Speaker Siyah (9W),25,Çevre Birimleri > Hoparlörler
687394,2,http://www.trdukkan.com/Products-19054-samsung-galaxy-note-2-n7100-on-ekran-koruyucu-film.html,Samsung Galaxy Note 2 N7100 Ön Ekran Koruyucu Film,22,Cep Telefonları > Cep Telefonu Aksesuarları > Samsung
687595,46,http://www.teknolojiankara.com/Products-URUN2081917-roadstar-rdh654p-oto-hoparl214r.html,ROADSTAR RDH654P OTO HOPARLÖR,226,Oto Ses Görüntü > Oto Hoparlörü > ROADSTAR
687601,31,http://www.teknolojiankara.com/Products-URUN2081915-roadstar-rdh414-oto-hoparl214r.html,ROADSTAR RDH414 OTO HOPARLÖR,279,Oto Ses Görüntü > Oto Hoparlörü > ROADSTAR
687661,220,http://www.bilisimport.com/cooler-master-rs550-80gaj3-eu-550w-silent-pro-gold-active-pfc-power-supply,Cooler Master RS550-80GAJ3-EU 550W Silent Pro Gold Active PFC Power Supply,268,OEM & Çevre Birimleri > Güç Kaynakları (power supply)
688454,540,http://www.deposhop.com/urun/corsair-force-gs-240-gb-ssd-disk-cssd-f240gbgs-bk,Corsair Force GS 240 GB SSD Disk CSSD-F240GBGS-BK,197,Bilgisayar Bileşenleri > HardDisk
688532,19,http://www.ucuzlukcu.com/urunler/s-link-slx-971-usb2-0-3m-gold-kilifli-yazici-kablosu-qpaio/,S-link SLX-971 Usb2.0 3m Gold Kılıflı Yazıcı Kablosu,14,Bilgisayar > Sarf Malzemeleri > Kablolar > Network Kabloları
688608,552,http://www.deposhop.com/urun/gigabyte-z97x-gaming-5/ddr3-1600mhz-svgl16x,Gigabyte Z97X-Gaming 5/DDR3 1600MHz S+V+GL+16X,126,Bilgisayar Bileşenleri > Anakartlar
688618,66,http://www.deposhop.com/urun/logitech-mk240-kablosuz-klavye-mouse-920-005789,Logitech MK240 Kablosuz Klavye Mouse 920-005789,179,Bilgisayar Bileşenleri > Klavye Setler
689880,44,http://www.telepanya.com/asp/product/75937/Philips-SHL3000BL-Kulaklik,Philips SHL3000BL Kulaklık,266,Bilgisayarlar > Çevre Birimleri > Kulaklık & Mikrofon > Kablolu Kulaklık > PHILIPS
690103,43,http://www.trdukkan.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
690391,301,http://www.extraucuzluk.com/urun/airties-air5750-1600mbps-4port-kablsz-vdsl2adsl2_300431.aspx?CatId=196,AIRTIES AIR5750 1600Mbps 4PORT KABLSZ VDSL2ADSL2,76,Bilgisayar > Bilgisayar Bileşenleri > Ağ Ürünleri > ADSL Modemler
690393,471,http://www.extraucuzluk.com/urun/asus-dsl-ac68u-4port-1900mbps-kblsz-modem-router_288129.aspx?CatId=196,ASUS DSL-AC68U 4PORT 1900Mbps KBLSZ MODEM ROUTER,142,Bilgisayar > Bilgisayar Bileşenleri > Ağ Ürünleri > ADSL Modemler
690617,102,http://www.trdukkan.com/Products-13818-corsair-value-4gb-1333mhz-ddr3-cl9-pc-ram-cmv4gx3m1a1333c9.html,CORSAIR Value 4GB 1333Mhz DDR3 CL9 Pc Ram CMV4GX3M1A1333C9,94,Bilgisayar Bileşenleri > Bellekler > CORSAIR
693990,166,http://www.trdukkan.com/Products-18125-asus-xonar-ds-71-kanal-pci-ses-karti.html,ASUS Xonar DS 7.1 Kanal Pci Ses Kartı,79,Bilgisayar Bileşenleri > Ses Kartları > ASUS
693996,185,http://www.trdukkan.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,Bilgisayar Bileşenleri > Ses Kartları > ASUS
694002,195,http://www.enhesapliyiz.com/fakir-rf-09-turbo-yagli-radyator,FAKİR RF-09 TURBO YAĞLI RADYATÖR,227,Isıtma ve Sogutma > yağlı radyatör
694003,235,http://www.enhesapliyiz.com/fakir-rh-12-yagli-radyator,FAKİR RH-12 YAĞLI RADYATÖR,183,Isıtma ve Sogutma > yağlı radyatör
694276,37,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-350194&MIKADO-MD-BT11-KIRMIZI-SDFM-DESTEKLI-BLUETOOTHLU,MIKADO MD-BT11 KIRMIZI SD+FM DESTEKLİ BLUETOOTHLU,134,Bilgisayar >  Çevre Birimleri >  Ses Ve Görüntü Ürünleri >  Speaker
694513,201,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-370396&1-TB-25-SEAGATE-BACKUP-PL-USB30-GMS-STDR1000201,1 TB 2.5 SEAGATE BACKUP PL USB3.0 GMS STDR1000201,116,Bilgisayar >  Veri Depolama >  Taşınabilir Diskler
694575,368,http://www.bizdehesapli.com/airties-air-5750-mod-wrl-airtes-1200mbps-11ac-adsl2-vdsl-urun-AIR-5750,AIRTIES AIR-5750 MOD WRL AIRTES 1200MBPS 11AC ADSL2+/VDSL,76,Bilgisayar > Ağ (Network) Ürünleri > Modem > AIRTIES AIR-5750 MOD WRL AIRTES 1200MBPS 11AC ADSL2+/VDSL
695280,30,http://www.deposhop.com/urun/s-link-slx-301-hdmi-to-hdmi-1.5m-altin-uclu-24k--kor.kilif-1.4-ver.-3d-kablo,S-link SLX-301 HDMI TO HDMI 1.5m Altın Uçlu 24K + Kor.Kılıf 1.4 Ver. 3D Kablo,176,Ağ Ürünleri > Ağ Ürünleri-Kablolar
696035,13,http://www.bimeks.com.tr/urun/142345/addison-ip-344-10-1-samsung-galaxy-tab3-ultra-seffaf-ekran-koruyucu.aspx,"ADDİSON IP-344 10.1"" SAMSUNG GALAXY TAB3 ULTRA ŞEFFAF EKRAN KORUYUCU",136,"Aksesuar > Telefon Aksesuarı > Ekran Koruyucu Filmler > ADDİSON IP-344 10.1"" SAMSUNG GALAXY TAB3 ULTRA ŞEFFAF EKRAN KORUYUCU"
698335,29,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-270428&ADDISON-IP-262-7inc-PEMBE-KATLANABILIR-STANDLI-KILIF,ADDISON IP-262 7inc PEMBE KATLANABİLİR STANDLI KILIF,216,Telefon >  Cep Telefonu Aksesuarları >  Kılıflar
699347,214,"http://www.nasabilgisayar.com/185-PHILIPS-193V5LSB262-LED-5MS-SIYAH-D-SUB,PR-6843467.html",18.5 PHILIPS 193V5LSB2/62 LED 5MS SİYAH D-SUB,156,Bilgisayar Bileşenleri > Monitörler
700769,444,http://www.deposhop.com/urun/asus-me176cx-1b008a-1.33ghz-8gb-ips-7-tablet,Asus ME176CX-1B008A 1.33Ghz 8GB IPS 7 Tablet,186,Bilgisayarlar > Tablet
701366,42,http://www.bilisimport.com/philips-dlc2416/10-micro--mini-usb-to-usb-cevirici-kablo,Philips DLC2416/10 Micro + Mini Usb To Usb Çevirici Kablo,256,Aksesuar & Sarf Malz. > Çeviriciler
703466,199,"http://www.nasabilgisayar.com/HP-CN623AE-971-MACENTA-OFFICEJET-MUREKKEP-KARTUSU,PR-6844716.html",HP CN623AE (971) MACENTA OFFICEJET MUREKKEP KARTUSU,239,Baskı Ürünleri > Aksesuar ve Sarf > Kartuş
704122,204,"http://www.nasabilgisayar.com/EPSON-C13T26364020-MULTIPACKBCMY-M-26XL-EXP-XP-600700800-413-ML-XL,PR-6844686.html","EPSON C13T26364020 MULTIPACK(B,C,M,Y)-M-26XL-EXP XP-600,700,800 41,3 ML-XL",195,Baskı Ürünleri > Aksesuar ve Sarf > Kartuş
704643,97,http://www.jettekno.com/Products-13818-corsair-value-4gb-1333mhz-ddr3-cl9-pc-ram-cmv4gx3m1a1333c9.html,CORSAIR Value 4GB 1333Mhz DDR3 CL9 Pc Ram CMV4GX3M1A1333C9,94,OEM > Bellekler
704709,97,http://www.worldteknoloji.com/Products-13818-corsair-value-4gb-1333mhz-ddr3-cl9-pc-ram-cmv4gx3m1a1333c9.html,CORSAIR Value 4GB 1333Mhz DDR3 CL9 Pc Ram CMV4GX3M1A1333C9,94,Bilgisayar Bileşenleri > Bellekler > CORSAIR
705263,133,http://www.trdukkan.com/Products-17459-zalman-performa-775-1155-1366-2011-am2-am3-fm1-bakir--aluminyum-heat--pipe-12-cm-fan-islemci-fani-cnps11x.html,ZALMAN PERFORMA 775-1155-1366-2011 AM2-AM3-FM1 Bakır / Alüminyum Heat - Pipe 12 Cm Fan İşlemci Fanı CNPS11X,203,Çevre Birimleri > Overclock Ürünleri > ZALMAN
707261,1891,http://www.trdukkan.com/Products-25906-lg-42lb670v-42-106-ekran-700hz-2-gozluk-full-hd-3d-led-smart-tv-uydu.html,LG 42LB670V 42 106 Ekran 700Hz +2 Gözlük Full HD 3D Led Smart TV Uydu,70,Tüketici Elektroniği > Televizyonlar > LG
707277,38,http://www.trdukkan.com/Products-12511-everest-tk-5-42--55-lcd-led-slim-duvar-aski-aparati.html,EVEREST TK-5 42 - 55 LCD-LED SLIM Duvar Askı Aparatı,165,Tüketici Elektroniği > Televizyonlar > EVEREST
707406,305,http://www.jettekno.com/Products-25829-asus-tablet-me176cx-1b008a-atom-z3745-186-ghz-1gb-8gb-7-ips-lcd-blt-roid-44-cift-cam-beyaz.html,ASUS Tablet ME176CX 1B008A Atom Z3745 1.86 GHz 1GB 8GB 7 IPS Lcd Blt Android 4.4 Çift Cam Beyaz,186,Bilgisayar > Taşınabilir Bilgisayarlar
707508,41,http://www.worldteknoloji.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
707630,2760,http://www.jettekno.com/Products-27155-apple-iphone-6-plus-bar-space-gray-8mp-55--16gb-distributor.html,Apple İphone 6 Plus Bar Space Gray 8mp 5.5 16Gb Distribütör,48,Cep Telefonları
707862,317,http://www.trdukkan.com/Products-25829-asus-tablet-me176cx-1b008a-atom-z3745-186-ghz-1gb-8gb-7-ips-lcd-blt-roid-44-cift-cam-beyaz.html,ASUS Tablet ME176CX 1B008A Atom Z3745 1.86 GHz 1GB 8GB 7 IPS Lcd Blt Android 4.4 Çift Cam Beyaz,186,Kişisel Bilgisayarlar > Taşınabilir Bilgisayarlar > ASUS
708146,955,http://www.trdukkan.com/Products-27105-samsung-t800-190ghz-3gb-16gb-105-distribitor-beyaz.html,Samsung T800 1.90GHz 3GB 16GB 10.5 Distribitör Beyaz,112,Kişisel Bilgisayarlar > Taşınabilir Bilgisayarlar > Samsung
708436,19,http://www.ucuzlukcu.com/urunler/pc-assassins-creed-lqgxi/,PC ASSASSINS CREED,253,Bilgisayar > Yazılım Ürünleri > Oyunlar > Bilgisayar Oyunları
708993,1628,http://www.bilisimport.com/sapphire-r9-290x-4gb-512bit-gddr5-tri-x-oc-pci-e-11226-00-40g,SAPPHIRE R9 290X 4GB (512BIT) GDDR5 TRI-X OC PCI-E (11226-00-40G),223,OEM & Çevre Birimleri > Ekran Kartı > ATİ Ekran Kartı
710283,154,http://www.telepanya.com/asp/product/90873/Cooler-Master-RC-NSE-200-KKN1-Kasa,Cooler Master RC-NSE-200-KKN1 Kasa,104,Bilgisayarlar > Bilgisayar Bileşenleri > Kasalar & Fanlar > Kasalar > null
710562,27,http://www.bilisimport.com/everest-lcd-hr610-hareketli-lcd-tv-aski-aparati,Everest LCD-HR610 10-24 Hareketli Lcd Tv Askı Aparatı,101,Aksesuar & Sarf Malz. > Projeksiyon Aksesuarları > Askı Aparatı
710779,52,http://www.trdukkan.com/Products-23934-980-000815-logitech-z150-snow-beyaz-speaker.html,980-000815 Logitech Z150 SNOW Beyaz Speaker,23,Bilgisayar Bileşenleri > Hoparlör > Logitech
710798,67,http://www.trdukkan.com/Products-9984-creative-sbs-a120-21-9w-rms-siyah-hoparlor.html,CREATIVE SBS-A120 2+1 9W RMS Siyah Hoparlör,25,Bilgisayar Bileşenleri > Hoparlör > CREATIVE
710983,63,http://www.telepanya.com/asp/product/83467/Logitech-MK240-920-005789-Usb-Kablosuz-Klavye-Mouse-Seti,Logitech MK240 (920-005789) Usb Kablosuz Klavye Mouse Seti,179,Bilgisayarlar > Çevre Birimleri > Klavye & Mouse Set > Wireless Setler > LOGITECH
711861,181,http://www.hizlial.com/dragon-age-inquisition-ps3/10534732,Dragon Age Inquisition PS3,21,Oyun & Oyun Konsolu > Oyunlar > PS3 Oyunları
712358,160,http://www.worldteknoloji.com/Products-18125-asus-xonar-ds-71-kanal-pci-ses-karti.html,ASUS Xonar DS 7.1 Kanal Pci Ses Kartı,79,Bilgisayar Bileşenleri > Ses Kartları > ASUS
712364,177,http://www.worldteknoloji.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,Bilgisayar Bileşenleri > Ses Kartları > ASUS
712404,24,http://www.jettekno.com/Products-20707-frisby-25-fhc-2530s-95mm-sata-usb-30-harddisk-kutusu.html,FRISBY 2.5 FHC-2530S 9.5mm Sata Usb 3.0 Harddisk Kutusu,130,OEM > Harddiskler
712570,2,http://www.worldteknoloji.com/Products-19054-samsung-galaxy-note-2-n7100-on-ekran-koruyucu-film.html,Samsung Galaxy Note 2 N7100 Ön Ekran Koruyucu Film,22,Cep Telefonları > Cep Telefonu Aksesuarları > Samsung
712652,136,http://www.jettekno.com/Products-23937-logitech-981-000540-g230-kafa-bantli-mikrofonlu-gaming-kulaklik.html,Logitech 981-000540 G230 Kafa Bantlı Mikrofonlu Gaming Kulaklık,212,Çevre Birimleri > Kulaklık/Mikrofon
712841,59,http://www.worldteknoloji.com/Products-15409-oki-44173405-ml-5720-5790-siyah-serit.html,OKI 44173405 ML-5720-5790 Siyah Şerit,105,Tüketim Ürünleri > Matris Şeritler > OKI
713014,128,http://www.worldteknoloji.com/Products-17459-zalman-performa-775-1155-1366-2011-am2-am3-fm1-bakir--aluminyum-heat--pipe-12-cm-fan-islemci-fani-cnps11x.html,ZALMAN PERFORMA 775-1155-1366-2011 AM2-AM3-FM1 Bakır / Alüminyum Heat - Pipe 12 Cm Fan İşlemci Fanı CNPS11X,203,Bilgisayar Bileşenleri > Notebook Soğutucular > ZALMAN
713336,39,http://www.ereyon.com.tr/urun/mikado-md-10bt-tf-kart-fm-destekli.aspx,Mikado MD-10BT Tf Kart Fm Destekli Bluetooth Şarjlı Speaker,7,Bilgisayar > Çevre Birimleri > Hoparlör
713463,206,http://www.worldteknoloji.com/Products-13756-xerox-106r01476-yuksek-kapasiteli-toner-2500-sayfa-siyah.html,Xerox 106R01476 Yüksek Kapasiteli Toner 2.500 Sayfa Siyah,68,Tüketim Ürünleri > Laser Yazıcı Tonerleri > Xerox
713528,2,http://www.jettekno.com/Products-19054-samsung-galaxy-note-2-n7100-on-ekran-koruyucu-film.html,Samsung Galaxy Note 2 N7100 Ön Ekran Koruyucu Film,22,Cep Telefonları > Cep Telefonu Aksesuarları
714994,1665,http://www.trdukkan.com/Products-27604-samsung-g850f-galaxy-alpha-silver-12mp-47--32gb-paralel.html,Samsung G850F GALAXY ALPHA Silver 12mp 4.7 32Gb (Paralel),9,Cep Telefonları > Samsung
715825,41,http://www.extraucuzluk.com/urun/philips-shl3000bl-mavi-basa-gecmeli-kulaklik_179634.aspx?CatId=171,PHILIPS SHL3000BL MAVİ BAŞA GEÇMELİ KULAKLIK,266,Bilgisayar > Bilgisayar Bileşenleri > Kulaklık & Mikrofon
716215,484,http://www.bilisimport.com/gigabyte-z97x-gaming-5-1150p-ddr3-svglsata3usb3.0-atx,GIGABYTE Z97X-GAMING 5 1150P DDR3 S+V+GL+SATA3+USB3.0 ATX,126,OEM & Çevre Birimleri > Anakart > İntel
716624,8,http://www.extraucuzluk.com/urun/frisby-fcr-40p-all-in-one-usb-kart-okuyucu_281118.aspx?CatId=151,FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU,187,Bilgisayar > Bilgisayar Bileşenleri > Disket ve Kart Okuyucular
716710,500,http://www.trdukkan.com/Products-26359-gigabyte-intel-z97x-gaming-5-z97-ddr3-3000-vga-glan-1150p.html,GIGABYTE INTEL Z97X-GAMING-5 Z97 DDR3 3000 VGA GLAN 1150p,126,Bilgisayar Bileşenleri > Anakartlar > GIGABYTE
716878,41,http://www.extraucuzluk.com/urun/ms-mobile-3000-nano-mouse-siyah-usb-2ef-00003_134609.aspx?CatId=176,MS MOBILE 3000 NANO MOUSE SİYAH USB 2EF-00003,133,Bilgisayar > Bilgisayar Bileşenleri > Mouse
717594,323,http://www.jettekno.com/Products-26738-microsoft-office-mac-home-student-2011-eng-box-gza-00277.html,Microsoft Office Mac Home Student 2011 Eng Box GZA-00277,64,Yazılım > Ticari Yazılımlar
718143,55,http://www.trdukkan.com/Products-16946-everest-ewn-689n-1-km-acik-alan-300mbps-80211b-g-n-usb-high-power-kablosuz-adaptor-cift-antenli.html,EVEREST EWN-689N 1 Km. Açık Alan 300Mbps 802.11b/g/N USB High Power Kablosuz Adaptör Çift Antenli,204,Çevre Birimleri > Modemler > EVEREST
718222,478,http://www.trdukkan.com/Products-26741-asus-dsl-ac68u-6001300mbps-4-port-gbit-kablosuz-adsl2-vpn-dual-wan-modem-router-3-x-antenli.html,"ASUS DSL-AC68U 600+1300Mbps 4 Port GBit Kablosuz , ADSL2+ Vpn Dual Wan Modem Router (3 x Antenli)",142,Çevre Birimleri > Modemler > ASUS
718370,331,http://www.trdukkan.com/Products-28279-airties-air5750-1600mbps-4-port-ethernet-kablosuz-ethernet-usb-adsl2-vdsl2-ttnet-fiber-firewall-modem-bittorent-destegi.html,AIRTIES AIR5750 1600Mbps 4 Port Ethernet Kablosuz-Ethernet-Usb ADSL2/VDSL2/TTNET FİBER Firewall Modem BitTorent Desteği,76,Çevre Birimleri > Modemler > AIRTIES
718388,62,http://www.trdukkan.com/Products-17340-airties-air2411-300mbps-80211b-g-usb-kablosuz-adaptor.html,AIRTIES AIR2411 300Mbps 802.11b/g USB Kablosuz Adaptör,80,Çevre Birimleri > Modemler > AIRTIES
718556,2751,http://www.trdukkan.com/Products-27155-apple-iphone-6-plus-bar-space-gray-8mp-55--16gb-distributor.html,Apple İphone 6 Plus Bar Space Gray 8mp 5.5 16Gb Distribütör,48,Cep Telefonları > Apple
718965,1818,http://www.worldteknoloji.com/Products-25906-lg-42lb670v-42-106-ekran-700hz-2-gozluk-full-hd-3d-led-smart-tv-uydu.html,LG 42LB670V 42 106 Ekran 700Hz +2 Gözlük Full HD 3D Led Smart TV Uydu,70,Tüketici Elektroniği > Televizyonlar > LG
718981,37,http://www.worldteknoloji.com/Products-12511-everest-tk-5-42--55-lcd-led-slim-duvar-aski-aparati.html,EVEREST TK-5 42 - 55 LCD-LED SLIM Duvar Askı Aparatı,165,Tüketici Elektroniği > Televizyonlar > EVEREST
719020,128,http://www.jettekno.com/Products-17459-zalman-performa-775-1155-1366-2011-am2-am3-fm1-bakir--aluminyum-heat--pipe-12-cm-fan-islemci-fani-cnps11x.html,ZALMAN PERFORMA 775-1155-1366-2011 AM2-AM3-FM1 Bakır / Alüminyum Heat - Pipe 12 Cm Fan İşlemci Fanı CNPS11X,203,OEM > Notebook Soğutucular
719125,217,http://www.trdukkan.com/Products-24259-hp-d4h22c-deskjet-2645-renkli-inkjet-yazici-a4-fotokopi-tarayici-usb-20.html,HP D4H22C Deskjet 2645 Renkli Inkjet Yazıcı A4 Fotokopi Tarayıcı USB 2.0,40,Yazıcılar > HP
719150,42,http://www.jettekno.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,OEM > Mouse
720327,50,http://www.extraucuzluk.com/urun/logitech-z150-3w-rms-multimedya-hoparlor-beyaz_196597.aspx?CatId=163,LOGITECH Z150 3W RMS MULTIMEDYA HOPARLÖR BEYAZ,23,Bilgisayar > Bilgisayar Bileşenleri > Hoparlörler
720351,67,http://www.extraucuzluk.com/urun/creative-sbs-a120-21-9w-rms-hoparlor-siyah_134077.aspx?CatId=163,CREATIVE SBS A120 21 9W RMS HOPARLÖR SİYAH,25,Bilgisayar > Bilgisayar Bileşenleri > Hoparlörler
721916,1236,http://www.telepanya.com/asp/product/83503/-CANON-MF6140DN-LAZER-COK-FONK-YAZ-TAR-FOT-FAX-A4,CANON MF6140DN LAZER ÇOK FONK. YAZ/TAR/FOT/FAX - A4,18,Bilgisayarlar > Yazıcı & Tarayıcı > Çok Fonk.Yazıcılar
722091,919,http://www.worldteknoloji.com/Products-27105-samsung-t800-190ghz-3gb-16gb-105-distribitor-beyaz.html,Samsung T800 1.90GHz 3GB 16GB 10.5 Distribitör Beyaz,112,Bilgisayarlar > Taşınabilir Bilgisayarlar > Samsung
722707,305,http://www.worldteknoloji.com/Products-25829-asus-tablet-me176cx-1b008a-atom-z3745-186-ghz-1gb-8gb-7-ips-lcd-blt-roid-44-cift-cam-beyaz.html,ASUS Tablet ME176CX 1B008A Atom Z3745 1.86 GHz 1GB 8GB 7 IPS Lcd Blt Android 4.4 Çift Cam Beyaz,186,Bilgisayarlar > Taşınabilir Bilgisayarlar > ASUS
722787,1818,http://www.jettekno.com/Products-25906-lg-42lb670v-42-106-ekran-700hz-2-gozluk-full-hd-3d-led-smart-tv-uydu.html,LG 42LB670V 42 106 Ekran 700Hz +2 Gözlük Full HD 3D Led Smart TV Uydu,70,Elektronik > Televizyonlar
722803,37,http://www.jettekno.com/Products-12511-everest-tk-5-42--55-lcd-led-slim-duvar-aski-aparati.html,EVEREST TK-5 42 - 55 LCD-LED SLIM Duvar Askı Aparatı,165,Elektronik > Televizyonlar
722962,1616,http://www.worldteknoloji.com/Products-25744-sony-xperia-z2-d6503-beyaz-207mp-52--16gb-paralel.html,Sony Xperia Z2 D6503 BEYAZ 20.7Mp 5.2 16Gb (Paralel),93,Cep Telefonları > Sony
723015,1675,http://www.worldteknoloji.com/Products-27223-samsung-g850f-galaxy-alpha-white-12mp-47--32gb-paralel.html,Samsung G850F GALAXY ALPHA White 12mp 4.7 32Gb (Paralel),9,Cep Telefonları > Samsung
723264,160,http://www.jettekno.com/Products-18125-asus-xonar-ds-71-kanal-pci-ses-karti.html,ASUS Xonar DS 7.1 Kanal Pci Ses Kartı,79,OEM > Ses Kartları
723270,178,http://www.jettekno.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,OEM > Ses Kartları
725519,326,http://www.worldteknoloji.com/Products-26738-microsoft-office-mac-home-student-2011-eng-box-gza-00277.html,Microsoft Office Mac Home Student 2011 Eng Box GZA-00277,64,Yazılım > Ticari Yazılımlar > Microsoft
726394,192,http://www.worldteknoloji.com/Products-24655-seagate-25-backup-plus-1tb-usb-30-external-hdd-gumus-stdr1000201.html,SEAGATE 2.5 BACKUP PLUS 1TB USB 3.0 EXTERNAL HDD GÜMÜŞ STDR1000201,116,Bilgisayar Bileşenleri > Harddiskler > SEAGATE
726613,209,http://www.worldteknoloji.com/Products-24259-hp-d4h22c-deskjet-2645-renkli-inkjet-yazici-a4-fotokopi-tarayici-usb-20.html,HP D4H22C Deskjet 2645 Renkli Inkjet Yazıcı A4 Fotokopi Tarayıcı USB 2.0,40,Baskı Ürünleri > Yazıcılar > HP
727751,538,http://www.teknolojiankara.com/Products-URUN2081891-samsung-ht-h4550r-tk-bd-hts-ev-s304nemasi.html,SAMSUNG HT-H4550R/TK BD HTS EV SİNEMASI,118,Ev Elektroniği > Ev Sinema Sistemi > SAMSUNG
727917,68,http://www.telepanya.com/asp/product/89684/Airties-Air-2411-Kablosuz-Ag-Adaptoru,Airties Air 2411 Kablosuz Ağ Adaptörü,80,Bilgisayarlar > Çevre Birimleri > Network Ürünleri > Kablosuz Ağ Ürünleri > AIRTIES
