id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
789,471,http://www.extraucuzluk.com/urun/asus-dsl-ac68u-4port-1900mbps-kblsz-modem-router_288129.aspx?CatId=196,ASUS DSL-AC68U 4PORT 1900Mbps KBLSZ MODEM ROUTER,142,Bilgisayar > Bilgisayar Bileşenleri > Ağ Ürünleri > ADSL Modemler
790,5999,http://www.hizlial.com/samsung-ue-55hu7500-55-inc-140cm-1000hz-quad-core-wifi-uydu-alicili-smart-3d-4k-uhd-led-tv/10376211,Samsung UE-55HU7500 55 İnç 140Cm 1000Hz Quad Core WIFI Uydu Alıcılı SMART 3D 4K UHD LED TV,152,Ev Elektroniği & TV > Televizyon & Aksesuarları > Televizyonlar
791,186,http://www.teknolojiankara.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,Bilgisayar Bileşenleri > Ses Kartları > ASUS
792,11,http://www.vatanbilgisayar.com/slx-590-rg6_u-anten-kablo-2m.html,SLX-590 RG6/U ANTEN KABLO 2M,63,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
793,39,http://www.gold.com.tr/addison-300897-13-3inc-gri-bilgisayar-notebook-cantasi_u,Addison 300897 13.3inc Gri Bilgisayar Notebook Çantası,163,Bilgisayar > Bilgisayar Aksesuarları > Notebook Aksesuarları > Notebook Çantaları
794,46,http://www.teknolojiankara.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
795,277,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=100521,"WD My Passport For MAC WDBLUZ0010BSL-EESN 2.5"" 1 TB USB 3.0 Gümüş Harici Sabit Disk",222,Veri Depolama > Harici Sabit Disk
796,75,http://www.vatanbilgisayar.com/ab-100-mekik-aleti.html,AB 100 MEKİK ALETİ,162,Spor Aletleri > Kondisyon Ürünleri > Bench & Mekik Sehpaları > HATTRICK
797,574,http://www.birnumaram.com/Tefal-GV8930-Pro-Express-fiyatlari.html,Tefal GV8930 Pro Express Buhar Kazanlı Ütü,178,Küçük Ev Aletleri
798,524,http://www.exa.com.tr/gigabyte/anakartlar/gigabyte_z97xgaming-328-22831.html,Gigabyte Z97X-Gaming 5/DDR3 1600MHz S+V+GL+16X,126,Bilg.Parçaları > Anakartlar
799,99,http://www.teknosa.com/urunler/125340327/ihome-portable-bluetooth-siyah-speaker,iHome PORTABLE BLUETOOTH SIYAH SPEAKER,205,MP3 > AKSESUARLAR
800,63,http://www.gold.com.tr/canon-cli-551c-mavi-kartus_u,Canon CLI-551C Mavi Kartuş,10,Bilgisayar > Sarf Malzemeler > Mürekkep - Kartuş
801,198,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-303793&GOLDMASTER-RANGER-PLUS-FULL-HD-DIJITAL-UYDU-ALICIS,GOLDMASTER RANGER PLUS FULL HD DİJİTAL UYDU ALICIS,53,Ev Elektroniği >  Ses ve Görüntü Sistemleri >  Uydu Alıcıları
802,2400,http://www.vatanbilgisayar.com/samsung-ue48h6270-48122-cm-3d-fhd-smart-led-tv-dahili-hd-uydu-wifi-2-gozluk.html,"SAMSUNG UE48H6270 48""(122 CM) 3D FHD SMART LED TV DAHILI HD UYDU WIFI 2 GOZLUK",87,Tüketici Elektroniği > Televizyon > 3D LED > SAMSUNG
803,243,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=100941,"PHILIPS 203V5LSB26/62 19.5"" 1600x900 5ms Siyah LED Monitör",31,Çevre Birimler > Monitör
804,898,http://www.bimeks.com.tr/urun/145776/sony-xperia-m2-aqua-black.aspx,Sony Xperia M2 Aqua Black Akıllı Telefon (Smartphone),38,Dijital Yaşam > Telefon > Cep Telefonları & Smartphone > Sony Xperia M2 Aqua Black
805,262,http://www.hizlial.com/xigmatek-centauro-serisi-700w-80-bronze-power-supply-cpa-070bcd-u42/10429492,Xigmatek Centauro Serisi 700W 80+ Bronze Power Supply (CPA-070BCD-U42),225,Bilgisayar > Bilgisayar Bileşenleri > Power Supply
806,229,http://www.trdukkan.com/Products-23623-philips-195-203v5lsb26-62-5ms-analog-led-monitor-parlak-siyah.html,"PHILIPS 19,5 203V5LSB26-62 5Ms Analog Led Monitör Parlak Siyah",31,Bilgisayar Bileşenleri > Monitörler > PHILIPS
807,43,http://www.deveyuku.com/urun/philips-shl300000-syh-basa-gecmeli-kulaklik_154397.aspx,PHILIPS SHL300000 SYH BAŞA GEÇMELİ KULAKLIK,266,Bilgisayar Bileşenleri > Resim > Philips > PHILIPS SHL300000 SYH BAŞA GEÇMELİ KULAKLIK
808,12,"http://www.istanbulbilisim.com.tr/everest-km-240-usb-kirmizi-2-4ghz-optik-kablosuz-mouse-fiyati,140008.html",Everest KM-240 Usb Kırmızı 2.4Ghz Optik Kablosuz Mouse,74,Mouse > EVEREST
809,24,http://www.hizlial.com/inca-iwm-221rsk-24ghz-nano-alici-pil-hediyeli-kirmizi-mouse/10226858,Inca IWM-221RSK 2.4Ghz Nano Alıcı '' Pil Hediyeli'' Kırmızı Mouse,278,Bilgisayar > Çevre Birimleri > Mouse
810,1620,"http://www.hemensepet.com/U271850,32,samsung-g850f-galaxy-alpha-cep-telefonu-distributor-garantili-cep-telefonu-samsung.htm",Samsung G850F Galaxy Alpha Cep Telefonu (Distribütör Garantili),9,Cep Telefonu ve Aksesuarları > Cep Telefonu
811,143,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10522965,PC BATTLEFIELD 4 PREMIUM EDITION,97,Hobi & Oyun Konsolları > Oyun&Oyun Konsolu > Bilgisayar Oyunları
812,10,http://www.incehesap.com/frisby-usb-kart-okuyucu-fiyati-17325/,Frisby FCR-40P All in One USB Kart Okuyucu,187,Bilgisayar > Bilgisayar Bileşenleri > Kart Okuyucu
813,278,http://www.buroteknik.com/cooler-master-550w-rs550-80gaj3-eu-gc3bcc3a7-kaynac49fc4b1_132290.html,Cooler Master 550W RS550-80GAJ3-EU Güç Kaynağı,268,Bilgisayar Tablet Yazıcı > Bilgisayar Bileşenleri > Power Supply
814,124,http://www.bimeks.com.tr/urun/141606/airties-air5343_4310-genis-ev-pak.aspx,AİRTİES AİR5343_4310 GENİŞ EV PAK,84,Bilgi Teknolojileri > Ağ ve Modem > Kablolu / Kablosuz Modem > AİRTİES AİR5343_4310 GENİŞ EV PAK
815,20,http://www.vatanbilgisayar.com/pc-harry-potter-and-the-deathly-hallows-part-2.html,PC HARRY POTTER AND THE DEATHLY HALLOWS PART 2,109,Yazılım > Oyunlar > PC > ARAL
816,576,http://www.dijitall.com/samsung-ht-h4550r-ev-sinema-sistemi,Samsung Ht-H4550R Ev Sinema Sistemi (Samsung Türkiye Garantili),118,Elektronik > Ev Sinema Sistemi
817,24,"http://www.mediamarkt.com.tr/mcs/product/TTEC-2EK7030-Parmak-İzi-Bırakmayan-Samsung-Galaxy-S5-Ekran-Koruyucu,103452,504174,1236777.html?langId=-14",TTEC 2EK7030 Parmak İzi Bırakmayan Samsung Galaxy S5 Ekran Koruyucu,144,Telefon > Cep Telefonları > Kılıf & Koruyucu
818,356,http://www.vatanbilgisayar.com/bdr-207ebk-12x-blu-ray-_-dvd-_-cd-yazici-1-adet-bd-r-hediye.html,PIONEER BDR-207EBK 12X BLU-RAY / DVD / CD YAZICI (1 Adet BD-R Hediye),135,OEM Ürünleri > DVD ve Blu-Ray > Blu-Ray > PIONEER
819,264,"http://www.nasabilgisayar.com/Xigmatek-CPA-070BCD-U42-700W-82-Plus-Bronze-PSU,PR-7434824.html",Xigmatek CPA-070BCD-U42 700W 82 Plus Bronze PSU,225,Bilgisayar Bileşenleri > Kasalar > Güç Kaynakları
820,40,http://www.webdenal.com/logitech-910-004183-m317_719041.html,M317 Kablosuz Sılver Mouse 910-004183,55,Bilgisayar Ürünleri > Çevre Birimleri > Mouse
821,62,http://www.birnumaram.com/Ttec-Tk6109-Masa-C39CstC3BC-Telefon-Metalik-Gri-GC3BCmC3BCC59F-fiyatlari.html,Ttec Tk6109 Masa Üstü Telefon Metalik Gri-Gümüş,81,Telefon - İletişim > Kablolu Telefonlar
822,141,http://www.vatanbilgisayar.com/asus-xonar-ds-71-pci-ses-karti.html,Asus Xonar DS 7.1 PCI Ses Kartı,79,OEM Ürünleri > Multimedya Kartlar > Ses Kartı > ASUS
823,38,http://www.netsiparis.com/goldmaster-cab-539-hdmi-kablo,Goldmaster CAB-539 Hdmı Kablo,276,Bilgisayar > Bilgisayar Yan Ürünleri > Kablolar > HDMI Kablolar > Goldmaster
824,24,http://www.teknosa.com/urunler/125043879/case-logic-ca-ts110k-10-siyah-tablet-pc-kilifi,CASE LOGIC CA TS110K 10 SIYAH TABLET PC KILIFI,229,BİLGİSAYAR > TABLET PC AKSESUARI
825,126,http://www.vatanbilgisayar.com/lc77xlbk-siyah-kartus-j6710dw.html,LC77XLBK Siyah Kartuş J6710DW,275,Tüketim Malzemeleri > Kartuş > BROTHER
826,1329,http://www.sanalreyonum.com/sony-xperia-z2-beyaz-akilli-telefon.html,Sony Xperia Z2 Beyaz Akıllı Telefon,93,
827,1697,http://www.bimeks.com.tr/urun/144877/samsung-galaxy-alpha-g850-black.aspx,Samsung Galaxy Alpha G850 Black Akıllı Telefon (Smartphone),9,Dijital Yaşam > Telefon > Cep Telefonları & Smartphone > Samsung Galaxy Alpha G850 Black
828,80,http://www.ucuzlukcu.com/urunler/fsp-nb65-65w-notebook-universal-adaptor-rhaml/,Fsp NB65 65W Notebook Universal Adaptör,215,Bilgisayar > Sarf Malzemeleri > Adaptörler > Notebook Adaptörleri
829,200,http://www.hizlial.com/seagate-backup-plus-slim-1tb-25-usb-30-gumus-tasinabilir-disk-stdr1000201/10344383,"Seagate Backup Plus Slim 1TB 2.5"" USB 3.0 Gümüş Taşınabilir Disk STDR1000201",116,Bilgisayar > Veri Depolama
830,997,http://www.deveyuku.com/urun/samsung-galaxy-tab-s-t800-105--beyaz-tablet_167735.aspx,"SAMSUNG GALAXY TAB S T800 10.5"" BEYAZ TABLET",112,"Dizüstü Bilgisayar > Resim > Samsung > SAMSUNG GALAXY TAB S T800 10.5"" BEYAZ TABLET"
831,799,http://www.birnumaram.com/Sony-Xperia-M2-Dual-Cep-Telefonu_158305.html,Sony Xperia M2 Dual Cep Telefonu,38,Telefon - İletişim > Cep Telefonları
832,28,http://www.vatanbilgisayar.com/gb-75-75-cm-pilates-topu.html,GB 75 75 CM PİLATES TOPU,168,Spor Aletleri > Pilates Ürünleri > ALTIS
833,29,http://www.bilisimport.com/energizer-lcaechaa15-cl-hdmi-to-hdmi-kablo,Energizer LCAECHAA15 CL HDMI TO HDMI 1.5m Kablo,281,Aksesuar & Sarf Malz. > Kablolar > HDMI Kabloları
834,234,http://www.hizlial.com/philips-195-203v5lsb2662-5ms-genis-ekran-siyah-led-monitor/10301691,"Philips 19,5"" 203V5LSB26/62 5ms Geniş Ekran Siyah Led Monitör",31,Bilgisayar > Çevre Birimleri > Monitörler
835,254,http://www.sanalreyonum.com/cooler-master-550w-rs550-80gaj3-eu-guc-kaynagi.html,Cooler Master 550W RS550-80GAJ3-EU Güç Kaynağı,268,
836,484,http://www.bilisimport.com/gigabyte-z97x-gaming-5-1150p-ddr3-svglsata3usb3.0-atx,GIGABYTE Z97X-GAMING 5 1150P DDR3 S+V+GL+SATA3+USB3.0 ATX,126,OEM & Çevre Birimleri > Anakart > İntel
837,231,http://www.worldteknoloji.com/Products-26920-cooler-master-silent-pro-550w-gaming-edition-moduler-psu-12-cm-fan-rs550-80gaj3-eu-aktif-pfc.html,COOLER MASTER Silent Pro 550W Gaming Edition Modüler Psu 12 Cm Fan RS550-80GAJ3-EU (Aktif Pfc),268,Bilgisayar Bileşenleri > Kasa Güç Kaynakları > COOLER MASTER
838,279,"http://www.mediamarkt.com.tr/mcs/product/PHILIPS-GC4860-37-Azur-2600-W-SteamGlide-Tabanlı-Buharlı-Ütü,103452,465748,1474835.html?langId=-14",PHILIPS GC4860/37 Azur 2600 W SteamGlide Tabanlı Buharlı Ütü,145,Ev Aletleri & Yaşam > Ütüler > Buharlı Ütü
839,256,http://www.netsiparis.com/wd-1tb-wdbluz0010bsl-my-passport-for-mac,WD 1TB WDBLUZ0010BSL MY PASSPORT FOR MAC,222,Bilgisayar > Bilgisayar Parçaları > Sabit / Taşınabilir Disk > 2.5 Ext. Usb Diskler > Western Digital
840,1818,http://www.teknolojiankara.com/Products-25906-lg-42lb670v-42-106-ekran-700hz-2-gozluk-full-hd-3d-led-smart-tv-uydu.html,LG 42LB670V 42 106 Ekran 700Hz +2 Gözlük Full HD 3D Led Smart TV Uydu,70,Ev Elektroniği > Televizyonlar > LG
841,25,http://www.buroteknik.com/pc-assassins-creed_134456.html,PC ASSASSINS CREED,253,Oyun ve Oyun Konsolları > PC Oyunları
842,2760,http://www.netsiparis.com/apple-iphone-6-plus-16-gb-akilli-telefon,Apple iphone 6 Plus 16 GB Akıllı Telefon,48,Elektronik/TV > Telefonlar > Akıllı Telefon > Apple
843,41,http://www.buroteknik.com/canon-cli-526bk-mg5150-mg5250-mg6150-ip4850-modelleri-icin-siyah-murekkep-kartus_11910.html,Canon CLI-526BK MG5150 MG5250 MG6150 iP4850 Siyah Kartuş,180,Toner Kartuş Şerit > Kartuş
844,1266,"http://www.istanbulbilisim.com.tr/artronic-optimum-l-3kva-online-ups-fiyati,73758.html",Artronic OPTIMUM-L-3KVA Online UPS,114,UPS Güç Kaynakları > ARTRONIC
845,40,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=91771,CANON CLi-526Bk Siyah 500 Sayfa Mürekkep Kartuş,180,Tüketim Ürünleri > Sarf Malzemeler > Toner
846,37,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-350194&MIKADO-MD-BT11-KIRMIZI-SDFM-DESTEKLI-BLUETOOTHLU,MIKADO MD-BT11 KIRMIZI SD+FM DESTEKLİ BLUETOOTHLU,134,Bilgisayar >  Çevre Birimleri >  Ses Ve Görüntü Ürünleri >  Speaker
847,227,http://www.netsiparis.com/philips-19-5inc-203v5lsb26-62-led-5ms-siyah-d-sub,"PHILIPS 19,5inç 203V5LSB26/62 LED 5MS SİYAH D-SUB",31,Bilgisayar > Bilgisayar Parçaları > Monitör > Led Monitörler > Philips
848,49,http://www.hizlial.com/addison-300897-133-gri-bilgisayar-notebook-cantasi/10435486,"Addison 300897 13.3"" Gri Bilgisayar Notebook Çantası",163,Bilgisayar > Bilgisayar Aksesuarlar > Çantalar
849,29,"http://www.istanbulbilisim.com.tr/sdsdu-016g-u46-sandisk-sd-kartlar-en-ucuz-fiyatlari,43672.html",Sandisk SDSDU-016G-U46 16GB Ultra SD C10 Multi-Region Hafıza Kartı,95,Sd Kartlar > SANDISK
850,1539,http://www.teknosa.com/urunler/125032828/hp-pavilion-11-n000nt-x360-11-6-notebook,HP PAVILION 11-N000NT X360 11 6 NOTEBOOK,36,BİLGİSAYAR > NOTEBOOK
851,9,http://www.netsiparis.com/frisby-fcr-40p-usb-seffaf-mavi-kart-okuyucu,FRISBY FCR-40P USB ŞEFFAF MAVİ KART OKUYUCU,187,Bilgisayar > Bilgisayar Yan Ürünleri > Kart Okuyucular > Frisby
852,1741,http://www.webdenal.com/apple-mh182tu-a-gold_728109.html,"Ipad Air 2 Mh182tu-a Wi-fi 64 Gb 9.7"" Ios 8 Gold",246,Bilgisayar > Tablet
853,173,http://www.buroteknik.com/psx3-dragon-age-inquisition_142131.html,PSX3 DRAGON AGE INQUISITION,21,Oyun ve Oyun Konsolları > Sony PS3 Oyunları
854,116,http://www.vatanbilgisayar.com/fsp-nb65-65w-universal-notebook-adapter.html,FSP-NB65 65W UNIVERSAL NOTEBOOK ADAPTER,215,Aksesuar Ürünleri > Piller ve Şarj Aletleri > Notebook Şarj Aletleri > FSP
855,242,http://www.dijitall.com/philips-gc4860-37-buharli-utu,Philips GC4860/37 Buharlı Ütü (Philips Türkiye Garantili),145,Elektrikli Ev Aletleri > Ütüler
856,53,http://www.deveyuku.com/urun/logitech-z150-3w-rms-multimedya-hoparlor-beyaz_153280.aspx,LOGITECH Z150 3W RMS MULTIMEDYA HOPARLÖR BEYAZ,23,Bilgisayar Bileşenleri > Resim > Logitech > LOGITECH Z150 3W RMS MULTIMEDYA HOPARLÖR BEYAZ
857,39,"http://www.istanbulbilisim.com.tr/canon-cli-526bk-siyah-murekkep-kartusu-fiyati,115189.html",Canon CLI-526BK Siyah Mürekkep Kartuşu,180,Mürekkep Kartuşları > Canon
858,33,http://www.ereyon.com.tr/urun/addison-300897-gri-13.3-bilgisayar-notebook-cantasi.aspx,"Addison 300897 Gri 13.3"" Bilgisayar Notebook Çantası",163,Bilgisayar > Bilgisayar Aksesuarları > Notebook Aksesuarları > Çantalar
859,1616,http://www.worldteknoloji.com/Products-25744-sony-xperia-z2-d6503-beyaz-207mp-52--16gb-paralel.html,Sony Xperia Z2 D6503 BEYAZ 20.7Mp 5.2 16Gb (Paralel),93,Cep Telefonları > Sony
860,39,http://www.bilisimport.com/everest-tk-5-lcd-led-slim-aski-aparati,Everest TK-5 Lcd-Led Slim Askı Aparatı,165,Aksesuar & Sarf Malz. > Projeksiyon Aksesuarları > Askı Aparatı
