id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
788,762,http://www.buroteknik.com/Samsung-850-EVO-500-GB-SSD-Disk-MZ-75E500BW_161504.html,Samsung 850 EVO 500 GB SSD Disk MZ-75E500BW,164,Bilgisayar Tablet Yazıcı > Veri Depolama / Yedekleme > Harddisk ve SSD
789,443,http://www.vatanbilgisayar.com/240gb-force-gs-serisi-sata-30-ssd555mb-_-525mb-yazma.html,Corsair 240GB Force GS Serisi Sata 3.0 SSD(555MB / 525MB Yazma) CSSD-F240GBGS-BK,197,OEM Ürünleri > Solid State Disk > CORSAIR
790,1399,http://www.vatanbilgisayar.com/toshiba-w30dt-amd-a4-1200-10ghz-4gb-500gb-2gb-133-w8-notebook.html,"TOSHIBA W30DT AMD A4-1200 1.0GHZ-4GB-500GB-2GB-13.3""-W8 NOTEBOOK W30Dt-A-104",171,Bilgisayar > Notebook > 2’si 1 Arada > TOSHIBA
791,12,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=443747,S-Link SLX-971 3 Metre Kılıflı Altın Uçlu Usb 2.0 Printer Kablosu,14,Bilgisayar > Bilgisayar Aksesuarları > Kablolar
792,57,"http://www.istanbulbilisim.com.tr/logitech-980-000814-z150-2-0-speaker-fiyati,139164.html",Logitech 980-000814 Z150 2.0 Speaker,23,Hoparlör (speaker) > Logitech
793,206,http://www.teknolojiankara.com/Products-13756-xerox-106r01476-yuksek-kapasiteli-toner-2500-sayfa-siyah.html,Xerox 106R01476 Yüksek Kapasiteli Toner 2.500 Sayfa Siyah,68,Tüketim Ürünleri > Laser Yazıcı Tonerleri > Xerox
794,1099,http://www.vatanbilgisayar.com/samsung-t800-glaxy-tab-s-19-13-ghz-3-gb-ram-16gb-disk-105-cam-and44.html,"SAMSUNG T800 GLAXY TAB S 1.9+1,3 GHZ-3 GB RAM-16GB DISK-10.5''-CAM- AND.4.4",112,Bilgisayar > Tablet > SAMSUNG
795,219,"http://www.mediamarkt.com.tr/mcs/product/PHILIPS-193V5LSB2-62-18-5-inç-VGA-LED-Monitör,103452,504960,1007727.html?langId=-14","PHILIPS 193V5LSB2/62 18,5 inç VGA LED Monitör",156,Bilgisayar > Masaüstü Bilgisayar > Monitör
796,245,http://www.buroteknik.com/airties-air-5750-1200-mbps-4-port-kablosuz-adsl2-vdsl2-modem_151099.html,"AIRTIES Air 5750, 1200 Mbps, 4 Port, Kablosuz, ADSL2+/ VDSL2 Modem",76,Bilgisayar Tablet Yazıcı > Modemler ve Ağ Ürünleri > Modemler
797,269,http://www.gold.com.tr/nikon-coolpix-s2800-siyah-dijital-fotograf-makinesi_u,Nikon Coolpix S2800 Siyah Dijital Fotoğraf Makinesi,117,Foto&Kamera > Dijital Fotoğraf Makinesi
798,2799,"http://www.mediamarkt.com.tr/mcs/product/NIKON-D7000-18-105-mm-VR-Lens-Kit-Dijital-SLR-Fotoğraf-Makinesi,103452,465685,828351.html?langId=-14",NIKON D7000 18-105 mm VR Lens Kit Dijital SLR Fotoğraf Makinesi,242,Foto & Kamera > Fotoğraf Makineleri > SLR Profesyonel Makineler
799,15,http://www.sanalreyonum.com/pc-prototype.html,Pc Prototype,154,
800,31,http://www.vatanbilgisayar.com/snopy-sn-50-kirmizi_siyah-mikrofonlu-kulaklik.html,Snopy SN-50 Kırmızı/Sİyah Mikrofonlu Kulaklık,121,Aksesuar Ürünleri > Kulaklık ve Mikrofon > HeadSet Kulaklık > SNOPY
801,1395,http://www.buroteknik.com/samsung-galaxy-g850-alpha-beyaz-cep-telefonu_155573.html,Samsung Galaxy G850 Alpha Beyaz Cep Telefonu,9,Telefon > Samsung Galaxy
802,263,"http://www.istanbulbilisim.com.tr/cooler-master-rs550-80gaj3-eu-550w-silent-pro-gold-active-pfc-fiyati,110045.html",Cooler Master RS550-80GAJ3-EU 550W Silent Pro Gold Active PFC Power Supply,268,Power Supply > COOLER MASTER
803,261,"http://www.mediamarkt.com.tr/mcs/product/PHILIPS-203V5LSB26-62-19-5-inç-LCD-monitör,103452,504960,1309697.html?langId=-14","PHILIPS 203V5LSB26/62 19,5 inç LCD monitör",31,Bilgisayar > Masaüstü Bilgisayar > Monitör
804,21,http://www.ereyon.com.tr/urun/addison-hdd-130-kilif.aspx,"Addison HDD-130 2.5"" Taşınabilir Disk Kılıfı",4,Bilgisayar > Veri Depolama > Taşınabilir Disk Aksesuarları > Kılıflar
805,1320,http://www.aksarayiletisim.com/Samsung-G850-Galaxy-Alpha-Aksaray-Iletisim-Garantili_606.html,Samsung G850 Galaxy Alpha Aksaray İletişim Garantili,9,SAMSUNG
806,1799,http://www.kliksa.com/urun/samsung-g850-galaxy-alpha-beyaz-akilli-telefon/902278119,Samsung G850 Galaxy Alpha Beyaz Akıllı Telefon,9,Telefon > Akıllı Telefonlar
807,201,"http://www.hemensepet.com/U210811,5566,185-philips-193v5lsb2-62-led-5ms-siyah-monitor-d-sub-monitor-led-philips.htm",18.5 PHILIPS 193V5LSB2/62 LED 5MS SİYAH MONİTÖR D-SUB,156,Bilgisayar > Çevre Birimleri > Monitör > Monitör - LED
808,29,http://www.gold.com.tr/s-link-slx-935-scart-2m-gold-kilifli-kablo_u,S-link SLX-935 SCART 2m Gold+Kılıflı Kablo,61,Elektronik > Televizyon > TV Aksesuarları > Kablo - Sarf Malzemeler
809,37,http://www.bizdehesapli.com/brother-lc47-c-mavi-kartus-400-sayfa-urun-LC47-C,BROTHER LC47-C MAVİ KARTUŞ 400 SAYFA,59,Bilgisayar > Yazıcı/Tarayıcı/Fax > Mürekkep Kartuşları > BROTHER LC47-C MAVİ KARTUŞ 400 SAYFA
810,25,http://www.buroteknik.com/sandisk-16-gb-ultra-high-capacity-sdhc-kart-30-mb-sn-sd-hafiza-karti-sdsdu-016g-u46_98513.html,Sandisk 16 GB Ultra High Capacity SDHC Kart 30 MB-sn SD Hafıza Kartı - SDSDU-016G-U46,95,Bilgisayar Tablet Yazıcı > Veri Depolama / Yedekleme > MicroSD/SD/CF Hafıza Kartları
811,381,"http://www.istanbulbilisim.com.tr/zyxel-nsa325-2x4tb-disk-destekli-depolama-unitesi-fiyati,113127.html",Zyxel NSA325 2x4TB Disk Destekli Depolama Ünitesi,15,Çoklu Depolama Ünitesi (NAS) > ZYXEL
812,269,http://www.novabilgisayar.com/bilgi.asp?ID=8296,CORSAIR 8 GB (1X 8GB) DDR3 1600 MHZ RAM CL9 VENGEANCE CMZ8GX3M1A1600C9,228,BELLEK - RAM > CORSAIR > CMZ8GX3M1A1600C9
813,54,http://www.kliksa.com/urun/hp-cb324e-364xl-kirmizi-kartus/901917668,HP CB324E 364XL Kırmızı Kartuş,123,Bilgisayar > Yazıcılar > Kartuş-Toner-Drum
814,94,https://www.tuslagelsin.com/index.php?route=product/product&product_id=1650,OKI Şerit 5720-5790 Şerit (44173405),105,OKI Şerit 5720-5790 Şerit (44173405)
815,1954,http://www.bilisimport.com/apple-mgen2tu-a-mac-mini-ci5-2.6ghz-8gb-1tb-intel-iris-graphics-os-x-yosemite,APPLE MGEN2TU-A Mac Mini Ci5 2.6GHz 8GB 1TB Intel Iris Graphics OS X Yosemite,29,Bilgisayar > Masaüstü PC
816,461,http://www.buroteknik.com/xerox-106r02607_116572.html,Xerox 106R02607 Phaser 7100 Std. Kapasite Kırmızı Toner Kartuşu,259,Toner Kartuş Şerit > Toner
817,368,http://www.pcdepo.com/asus-me176cx-1b008a-tablet-pc,Asus ME176CX-1B008A Tablet Pc,186,Asus ME176CX-1B008A Tablet Pc
818,869,http://www.webdenal.com/sony-xperia-m2-aqua-siyah_740609.html,"Xperia M2 Aqua Qualcomm® Snapdragon? 400 1.2 Ghz 1 Gb 8 Gb 8 Mp 4.8"" Android 4.4 Siyah",38,Telefon > Cep Telefonu
819,28,http://www.gold.com.tr/addison-ip-262-7inc-pembe-standli-tablet-pc-kilifi_u,Addison IP-262 7inc Pembe Standlı Tablet PC Kılıfı,216,Bilgisayar > Bilgisayar Aksesuarları > Tablet Aksesuarları
820,279,http://www.hizlial.com/asus-me176cx-1b008a-7-8gb-tablet/10383558,Asus ME176CX-1B008A 7'' 8GB Tablet,186,Bilgisayar > Tablet & Aksesuarları > Tablet
821,313,http://www.incehesap.com/zyxel-nsa325-depolama-unitesi-fiyati-25405/,Zyxel NSA-325 Depolama Ünitesi,15,Bilgisayar > Çevre Birimleri > Depolama Ürünleri
822,8,http://www.deveyuku.com/urun/frisby-fcr-40p-all-in-one-usb-kart-okuyucu_165171.aspx,FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU,187,Bilgisayar Bileşenleri > Resim > Frisby > FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU
823,194,http://www.kliksa.com/urun/hp-2645-renkli-cok-fonksiyonlu-yazici-d4h22c-/901916570,Hp 2645 Renkli Çok Fonksiyonlu Yazıcı (D4H22C),40,Bilgisayar > Yazıcılar > Yazıcı
824,39,http://www.gold.com.tr/philips-dlc2416-10-micro-mini-usb-to-usb-cevirici-kablo_u,Philips DLC2416/10 Micro + Mini Usb To Usb Çevirici Kablo,256,Telefon > Cep Telefon Aksesuarları > Data Kabloları
825,325,http://www.sanalreyonum.com/zyxel-nsa-325-2x3tb-disk-destekli-depolama-unitesi.html,Zyxel NSA-325 2x3TB Disk Destekli Depolama Ünitesi,15,
826,153,http://www.dijitall.com/apple-ipod-shuffle-md777tz-a,Apple iPod Shuffle 5. Nesil MP3 Çalar MD777TZ/A (Distribütör Garantili),184,Müzik Seti - Mp3 - Radyo > Mp3 Çalarlar
827,1185,http://www.teknobiyotik.com/donanim/ram-bellek/gskill-ripjaws4-kirmizi-16gb-4x4gb-2666mhz-ddr4-kit.html,Gskill Ripjaws4 Kırmızı 16GB (4x4GB) 2666MHz DDR4 Kit,251,Bellek (RAM)
828,299,http://www.vatanbilgisayar.com/asus-me176cx-intel-atom-z3740-133ghz-1gb-ram-8-gb-disk-7-cam-and44.html,ASUS ME176CX İNTEL ATOM Z3745 1.86GHZ-1GB RAM-8 GB DİSK-7''-CAM-AND.4.4,186,Bilgisayar > Tablet > ASUS
829,154,http://www.hizlial.com/pc-battlefield-4-premium-edition/10518512,PC Battlefield 4 Premium Edition,97,Oyun & Oyun Konsolu > Oyunlar > PC Oyunları
830,55,http://www.novabilgisayar.com/bilgi.asp?ID=7284,MICROSOFT MOUSE Kablosuz 3000 V2 (2EF-00003),133,KLAVYE / MOUSE > MICROSOFT > 2EF-00003
831,2703,http://www.dijitall.com/apple-iphone-6-plus-16gb-cep-telefonu,Apple iPhone 6 Plus 16GB Cep Telefonu,48,Telefon > Cep Telefonu
832,2165,https://www.tuslagelsin.com/index.php?route=product/product&product_id=482,Sony Xperia Z2 D6503 16GB 3G Cep Telefonu (Beyaz),93,Sony Xperia Z2 D6503 16GB 3G Cep Telefonu (Beyaz)
833,35,http://www.vatanbilgisayar.com/lc37c-mavi-kartus-lc-970mfc-230c240cmfc-3360cmfc-440cn465cn.html,"LC37C Mavi Kartuş LC-970,MFC-230C,240C,MFC-3360C,MFC-440CN,465CN",54,Tüketim Malzemeleri > Kartuş > BROTHER
834,12,http://www.vatanbilgisayar.com/dk-1521-030-co-cat5-cross-kablo-3m--gri.html,DK-1521-030-CO CAT5 CROSS KABLO 3M- (GRİ),92,Aksesuar Ürünleri > Kablolar > Network Kabloları > DIGITUS
835,240,http://www.incehesap.com/xerox-6121-toner-fiyati-11189/,Xerox 106R01476 Siyah Toner 2.6K ( 6121 ),68,Bilgisayar > Tüketim Malzemeleri > Toner
836,224,http://www.dijitall.com/store/ProductDetails.aspx?productid=232692,"PHILIPS 18,5"" LED,1366x768,5ms,Geniş,Parlak Siyah Monitör 193V5LSB2-62",156,Bilgisayar > Monitör
837,17,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-348769&Thermaltake-HARMOR-35-Korumali-Kirmizi-HDD-kutusu,"Thermaltake HARMOR 3.5"" Korumalı Kırmızı HDD kutusu",230,Bilgisayar >  Çevre Birimleri >  Dvd/Hdd Kasaları
838,33,http://www.bizdehesapli.com/hp-cn054a-mavi-no-933xl-officejet-6100-6600-urun-CN054A,HP CN054A Mavi NO.933XL (Officejet 6100/6600),20,Bilgisayar > Yazıcı/Tarayıcı/Fax > Mürekkep Kartuşları > HP CN054A Mavi NO.933XL (Officejet 6100/6600)
839,53,http://www.telepanya.com/asp/product/26304/ENERGIZER-Universal-Sarj-Cihazi,ENERGIZER Universal Şarj Cihazı,5,Elektronik > Pil ve Şarj Ürünleri > Şarj Cihazları > ENERGIZER
840,1167,http://www.ereyon.com.tr/urun/artronic-optimum-l-3kva-ups.aspx,Artronic Optimum L 3KVA 15 PC 5 dk Lcd Ekran On-Line Ups,114,Bilgisayar > Çevre Birimleri > Güç Kaynakları (UPS)
841,272,http://www.novabilgisayar.com/bilgi.asp?ID=10123,XIGMATEK Centuro 700W 14 Cm Fan 80 Plus Bronze Modüler PSU (CPA-070BCD-U42),225,KASA - PSU > OEM > Centuro 700W
842,58,"http://www.istanbulbilisim.com.tr/canon-cli-551c-xl-mavi-murekkep-kartusu-fiyati,115252.html",Canon CLI-551C-XL Mavi Mürekkep Kartuşu,10,Mürekkep Kartuşları > Canon
843,19,http://www.teknosa.com/urunler/145020136/ttec-plus-tk150-kablolu-telefon,TTEC PLUS TK150 KABLOLU TELEFON,32,TELEKOM > KABLOLU TELEFON
844,19,http://www.webdenal.com/snopy-sn-50_696883.html,Sn-50 Mikrofonlu Kulaklık Kırmızı/siyah,121,Fotoğraf / Elektronik > Kulaklık > Kulak Üstü Kulaklık
845,43,http://www.trdukkan.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
846,20,http://www.vatanbilgisayar.com/pc-assassins-creed.html,PC ASSASSINS CREED,253,Yazılım > Oyunlar > PC > ARAL
847,2599,http://www.teknolojiankara.com/Products-URUN2082114-apple-iphone-6-plus-16gb-cep-telefonu.html,Apple iPhone 6 Plus 16GB Cep Telefonu,48,Cep Telefonları > APPLE
848,203,http://www.webdenal.com/philips-193v5lsb2-62_583006.html,"18,5 193v5lsb2-62 Led Monitör 5ms Siyah",156,PC / Monitör > Monitör
849,699,"http://www.mediamarkt.com.tr/mcs/product/SONY-HDRCX240EB-54x-Optik-Zoom-Video-Kamera-Siyah,103452,465688,1265497.html?langId=-14",SONY HDRCX240EB 54x Optik Zoom Video Kamera Siyah,19,Foto & Kamera > Video Kamera > Video Kameralar
850,213,http://www.bizdehesapli.com/philips-203v5lsb26-62-19-5inc-wide-5ms-led-monitor-s-urun-203V5LSB26-62,"PHILIPS 203V5LSB26/62 19,5"" Wide 5ms LED MONİTÖR(S",31,"Bilgisayar > Çevre Birimleri > Monitörler > PHILIPS 203V5LSB26/62 19,5"" Wide 5ms LED MONİTÖR(S"
851,32,http://www.sanalreyonum.com/bilgisayar/hp-cn054a-murekkep-kartus-mavi-933xl.html,Hp CN054A Mürekkep Kartuş Mavi (933XL),20,
852,17,"http://www.mediamarkt.com.tr/mcs/product/TRANSCEND-TS8GUSDHC4-8-GB-Micro-SD-Class-4-Adaptörlü-Hafıza-Kartı,103452,465694,868074.html?langId=-14",TRANSCEND TS8GUSDHC4 8 GB Micro SD Class 4 Adaptörlü Hafıza Kartı,34,Foto & Kamera > Hafıza & Depolama Ürünleri > MicroSD & SD Kartlar
853,199,http://www.bimeks.com.tr/urun/125567/goldmaster-ranger-full-hd-plus.aspx,Goldmaster Ranger FULL HD Plus,53,Dijital Yaşam > Görüntü & Ses Sistemleri > Uydu Alıcı > Goldmaster Ranger FULL HD Plus
854,285,http://www.buroteknik.com/creative-sound-blaster-evo-usb_144150.html,CREATIVE SOUND BLASTER EVO USB,282,Bilgisayar Tablet Yazıcı > Kulaklık Webcam Hoperlör > Mikrofon ve Kulaklıklar
855,1179,http://www.dijitall.com/sony-dsc-hx60v-kompakt-dijital-fotograf-makinesi-dschx60vb,SONY DSC-HX60V Kompakt Dijital Fotoğraf Makinesi DSCHX60VB,200,Fotoğraf - Video > Fotoğraf Makinesi
856,19,http://www.vatanbilgisayar.com/slx-971-usb-20-korumali-kilifli-yazici-kablo-3m--gold.html,SLX-971. USB 2.0 KORUMALI KILIFLI YAZICI KABLO 3M- (GOLD),14,Aksesuar Ürünleri > Kablolar > USB Bağlantı Kabloları > S-LINK
857,174,"http://www.istanbulbilisim.com.tr/ranger-hd-plus-goldmaster-receiver-en-ucuz-fiyatlari,51084.html",Goldmaster Ranger HD Plus PVR Dijital Uydu Alıcısı,53,Uydu Alıcıları > GOLDMASTER
858,89,"http://www.mediamarkt.com.tr/mcs/product/PIONEER-MJ721W-104-dB-Kulaküstü-Kulaklık-Beyaz,103452,503472,1433595.html?langId=-14",PIONEER MJ721W 104 dB Kulaküstü Kulaklık Beyaz,174,Tv & Ses > Kulaklıklar > Kablolu HiFi Kulaklıklar
859,73,http://www.ereyon.com.tr/urun/epson-t130140-murekkep-kartus.aspx,Epson T130140 Mürekkep Kartuş,248,Bilgisayar > Sarf Malzemeler > Kartuş
